Bat,Tree,HOBO,Date_Time,Temp_F,Temp_C,High-Res Temp (*F) c:1 2,High-Res Temp (*C) c:1 2,Dew Point (*F) c:1 3,Dew Point (*C) c:1 3,Abs Humidity (gm/M3) c:1 3,RH (%) c:3
150.151,GSM2014-11,1120351,07/15/14 19:36:17.0,71.08,21.71,71.08,21.71,68.06,20.03,17.2,90.2
150.151,GSM2014-11,1120351,07/15/14 20:06:17.0,70.39,21.33,70.52,21.4,67.64,19.8,17,91
150.151,GSM2014-11,1120351,07/15/14 20:36:17.0,69.02,20.57,69.15,20.64,64.76,18.2,15.4,86.3
150.151,GSM2014-11,1120351,07/15/14 21:06:17.0,67.65,19.81,67.56,19.76,65.42,18.57,15.8,92.6
150.151,GSM2014-11,1120351,07/15/14 21:36:17.0,66.28,19.04,66.28,19.04,64.68,18.16,15.4,94.6
150.151,GSM2014-11,1120351,07/15/14 22:06:17.0,64.91,18.28,65.16,18.42,63.54,17.52,14.9,95.3
150.151,GSM2014-11,1120351,07/15/14 22:36:17.0,64.22,17.9,64.22,17.9,63.42,17.45,14.8,97.2
150.151,GSM2014-11,1120351,07/15/14 23:06:17.0,63.54,17.52,63.41,17.45,62.94,17.19,14.6,97.9
150.151,GSM2014-11,1120351,07/15/14 23:36:17.0,62.85,17.14,62.59,17,62.56,16.98,14.4,99
150.151,GSM2014-11,1120351,07/16/14 00:06:17.0,61.48,16.38,61.82,16.57,61.2,16.22,13.8,99
150.151,GSM2014-11,1120351,07/16/14 00:36:17.0,61.48,16.38,61.27,16.26,61.2,16.22,13.8,99
150.151,GSM2014-11,1120351,07/16/14 01:06:17.0,60.8,16,60.79,16,60.4,15.78,13.4,98.6
150.151,GSM2014-11,1120351,07/16/14 01:36:17.0,60.11,15.62,60.28,15.71,59.92,15.51,13.2,99.3
150.151,GSM2014-11,1120351,07/16/14 02:06:17.0,60.11,15.62,59.81,15.45,59.52,15.29,13,97.9
150.151,GSM2014-11,1120351,07/16/14 02:36:17.0,59.42,15.23,59.33,15.19,59.02,15.02,12.8,98.6
150.151,GSM2014-11,1120351,07/16/14 03:06:17.0,58.73,14.85,58.95,14.97,58.46,14.7,12.6,99
150.151,GSM2014-11,1120351,07/16/14 03:36:17.0,58.73,14.85,58.69,14.83,58.74,14.85,12.7,100
150.151,GSM2014-11,1120351,07/16/14 04:06:17.0,58.04,14.47,58.3,14.61,57.66,14.25,12.2,98.6
150.151,GSM2014-11,1120351,07/16/14 04:36:17.0,57.35,14.09,57.7,14.28,56.88,13.82,11.9,98.3
150.151,GSM2014-11,1120351,07/16/14 05:06:17.0,57.35,14.09,57.35,14.08,57.36,14.09,12.1,100.3
150.151,GSM2014-11,1120351,07/16/14 05:36:17.0,57.35,14.09,57.31,14.06,57.36,14.09,12.1,100.6
150.151,GSM2014-11,1120351,07/16/14 06:06:17.0,57.35,14.09,57.22,14.01,57.36,14.09,12.1,100
150.151,GSM2014-11,1120351,07/16/14 06:36:17.0,56.66,13.7,56.7,13.72,56.66,13.7,11.8,100.3
150.151,GSM2014-11,1120351,07/16/14 07:06:17.0,55.97,13.32,56.1,13.39,55.86,13.26,11.5,99.6
150.151,GSM2014-11,1120351,07/16/14 07:36:17.0,55.97,13.32,55.88,13.27,55.98,13.32,11.6,101
150.151,GSM2014-11,1120351,07/16/14 08:06:17.0,55.97,13.32,55.97,13.32,55.98,13.32,11.6,101.9
150.151,GSM2014-11,1120351,07/16/14 08:36:17.0,56.66,13.7,56.49,13.6,56.66,13.7,11.8,102.8
150.151,GSM2014-11,1120351,07/16/14 09:06:17.0,57.35,14.09,57.44,14.13,57.36,14.09,12.1,103.1
150.151,GSM2014-11,1120351,07/16/14 09:36:17.0,58.73,14.85,58.77,14.87,58.74,14.85,12.7,102.2
150.151,GSM2014-11,1120351,07/16/14 10:06:17.0,60.8,16,60.67,15.93,60.12,15.62,13.3,97.6
150.151,GSM2014-11,1120351,07/16/14 10:36:17.0,62.85,17.14,62.77,17.09,59.4,15.23,12.9,88.5
150.151,GSM2014-11,1120351,07/16/14 11:06:17.0,64.91,18.28,65.12,18.4,58.74,14.85,12.6,80.4
150.151,GSM2014-11,1120351,07/16/14 11:36:17.0,66.28,19.04,66.11,18.95,59.4,15.22,12.8,78.5
150.151,GSM2014-11,1120351,07/16/14 12:06:17.0,67.65,19.81,67.43,19.68,58.18,14.55,12.2,71.7
150.151,GSM2014-11,1120351,07/16/14 12:36:17.0,69.02,20.57,68.85,20.47,58.48,14.71,12.3,69.1
150.151,GSM2014-11,1120351,07/16/14 13:06:17.0,70.39,21.33,70.31,21.28,56.98,13.88,11.7,62.5
150.151,GSM2014-11,1120351,07/16/14 13:36:17.0,71.77,22.09,71.64,22.02,56.16,13.42,11.3,57.9
150.151,GSM2014-11,1120351,07/16/14 14:06:17.0,72.46,22.48,72.41,22.45,55.78,13.21,11.1,55.8
150.151,GSM2014-11,1120351,07/16/14 14:36:17.0,73.15,22.86,72.97,22.76,56.18,13.43,11.3,55.3
150.151,GSM2014-11,1120351,07/16/14 15:06:17.0,73.15,22.86,73.23,22.91,56.68,13.71,11.5,56.3
150.151,GSM2014-11,1120351,07/16/14 15:36:17.0,73.15,22.86,73.36,22.98,56.68,13.71,11.5,56.3
150.151,GSM2014-11,1120351,07/16/14 16:06:17.0,75.22,24.01,75.09,23.94,56.76,13.76,11.5,52.7
150.151,GSM2014-11,1120351,07/16/14 16:36:17.0,74.53,23.63,74.44,23.58,56.9,13.84,11.5,54.2
150.151,GSM2014-11,1120351,07/16/14 17:06:17.0,73.84,23.24,74.05,23.36,54.9,12.73,10.7,51.6
150.151,GSM2014-11,1120351,07/16/14 17:36:17.0,72.46,22.48,72.8,22.67,58.48,14.71,12.3,61.5
150.151,GSM2014-11,1120351,07/16/14 18:06:17.0,71.77,22.09,71.85,22.14,61.1,16.16,13.5,69.1
150.151,GSM2014-11,1120351,07/16/14 18:36:17.0,70.39,21.33,70.43,21.35,61.02,16.12,13.5,72.2
150.151,GSM2014-11,1120351,07/16/14 19:06:17.0,69.02,20.57,69.15,20.64,61.18,16.21,13.6,76.1
150.151,GSM2014-11,1120351,07/16/14 19:36:17.0,67.65,19.81,67.56,19.76,59.48,15.27,12.8,75.1
150.151,GSM2014-11,1120351,07/16/14 20:06:17.0,65.59,18.66,65.72,18.73,59.4,15.22,12.8,80.4
150.151,GSM2014-11,1120351,07/16/14 20:36:17.0,64.22,17.9,64.05,17.81,58.54,14.75,12.5,81.8
150.151,GSM2014-11,1120351,07/16/14 21:06:17.0,62.85,17.14,62.77,17.09,58.12,14.51,12.3,84.5
150.151,GSM2014-11,1120351,07/16/14 21:36:17.0,61.48,16.38,61.69,16.5,57.48,14.16,12.1,86.7
150.151,GSM2014-11,1120351,07/16/14 22:06:17.0,60.8,16,60.75,15.97,57.62,14.24,12.2,89.3
150.151,GSM2014-11,1120351,07/16/14 22:36:17.0,60.11,15.62,59.89,15.5,57.36,14.09,12.1,90.6
150.151,GSM2014-11,1120351,07/16/14 23:06:17.0,59.42,15.23,59.33,15.19,56.92,13.84,11.9,91.4
150.151,GSM2014-11,1120351,07/16/14 23:36:17.0,58.73,14.85,58.73,14.85,56.12,13.4,11.6,91
150.151,GSM2014-11,1120351,07/17/14 00:06:17.0,58.04,14.47,58.13,14.52,55.68,13.15,11.4,91.8
150.151,GSM2014-11,1120351,07/17/14 00:36:17.0,58.04,14.47,57.78,14.32,55.8,13.22,11.4,92.2
150.151,GSM2014-11,1120351,07/17/14 01:06:17.0,57.35,14.09,57.52,14.18,55.46,13.04,11.3,93.4
150.151,GSM2014-11,1120351,07/17/14 01:36:17.0,57.35,14.09,57.14,13.96,55.46,13.04,11.3,93.4
150.151,GSM2014-11,1120351,07/17/14 02:06:17.0,56.66,13.7,56.66,13.7,55.24,12.92,11.2,95
150.151,GSM2014-11,1120351,07/17/14 02:36:17.0,55.97,13.32,56.18,13.44,54.76,12.65,11.1,95.7
150.151,GSM2014-11,1120351,07/17/14 03:06:17.0,55.97,13.32,55.88,13.27,54.88,12.71,11.1,96.1
150.151,GSM2014-11,1120351,07/17/14 03:36:17.0,55.97,13.32,55.66,13.15,54.88,12.71,11.1,96.1
150.151,GSM2014-11,1120351,07/17/14 04:06:17.0,55.28,12.93,55.49,13.05,54.5,12.5,11,97.2
150.151,GSM2014-11,1120351,07/17/14 04:36:17.0,55.28,12.93,55.1,12.83,54.88,12.72,11.1,98.6
150.151,GSM2014-11,1120351,07/17/14 05:06:17.0,55.28,12.93,55.19,12.88,55,12.78,11.2,99
150.151,GSM2014-11,1120351,07/17/14 05:36:17.0,55.28,12.93,55.23,12.91,54.88,12.72,11.1,98.6
150.151,GSM2014-11,1120351,07/17/14 06:06:17.0,55.28,12.93,55.14,12.86,55,12.78,11.2,99
150.151,GSM2014-11,1120351,07/17/14 06:36:17.0,55.28,12.93,55.01,12.79,55.28,12.93,11.3,100
150.151,GSM2014-11,1120351,07/17/14 07:06:17.0,54.58,12.55,54.75,12.64,54.3,12.39,10.9,99
150.151,GSM2014-11,1120351,07/17/14 07:36:17.0,54.58,12.55,54.62,12.57,54.58,12.55,11,100.6
150.151,GSM2014-11,1120351,07/17/14 08:06:17.0,55.28,12.93,55.06,12.81,55.28,12.93,11.3,101.9
150.151,GSM2014-11,1120351,07/17/14 08:36:17.0,55.97,13.32,56.1,13.39,55.98,13.32,11.6,101.3
150.151,GSM2014-11,1120351,07/17/14 09:06:17.0,57.35,14.09,57.7,14.28,56.68,13.71,11.8,97.6
150.151,GSM2014-11,1120351,07/17/14 09:36:17.0,59.42,15.23,59.12,15.07,57.64,14.24,12.2,93.8
150.151,GSM2014-11,1120351,07/17/14 10:06:17.0,60.11,15.62,60.32,15.73,58.76,14.87,12.7,95.3
150.151,GSM2014-11,1120351,07/17/14 10:36:17.0,61.48,16.38,61.69,16.5,59.2,15.11,12.8,92.2
150.151,GSM2014-11,1120351,07/17/14 11:06:17.0,63.54,17.52,63.62,17.57,60.86,16.04,13.6,91
150.151,GSM2014-11,1120351,07/17/14 11:36:17.0,66.28,19.04,66.02,18.9,61.04,16.13,13.6,83.2
150.151,GSM2014-11,1120351,07/17/14 12:06:17.0,67.65,19.81,67.99,19.99,60.04,15.58,13.1,76.6
150.151,GSM2014-11,1120351,07/17/14 12:36:17.0,69.71,20.95,69.66,20.92,59.96,15.54,13,71.2
150.151,GSM2014-11,1120351,07/17/14 13:06:17.0,69.71,20.95,69.88,21.04,62.02,16.68,14,76.6
150.151,GSM2014-11,1120351,07/17/14 13:36:17.0,71.77,22.09,71.68,22.04,62.14,16.74,14,71.7
150.151,GSM2014-11,1120351,07/17/14 14:06:17.0,71.77,22.09,71.47,21.93,64.54,18.08,15.2,78
150.151,GSM2014-11,1120351,07/17/14 14:36:17.0,72.46,22.48,72.76,22.64,61.34,16.3,13.6,68.1
150.151,GSM2014-11,1120351,07/17/14 15:06:17.0,73.84,23.24,74.14,23.41,62.66,17.03,14.2,68.1
150.151,GSM2014-11,1120351,07/17/14 15:36:17.0,73.15,22.86,73.23,22.91,63.26,17.37,14.5,71.2
150.151,GSM2014-11,1120351,07/17/14 16:06:17.0,75.22,24.01,75.14,23.96,61.76,16.54,13.7,63
150.151,GSM2014-11,1120351,07/17/14 16:36:17.0,73.84,23.24,73.88,23.27,62.24,16.8,14,67.1
150.151,GSM2014-11,1120351,07/17/14 17:06:17.0,72.46,22.48,72.76,22.64,64.68,18.16,15.3,76.6
150.151,GSM2014-11,1120351,07/17/14 17:36:17.0,71.77,22.09,71.81,22.12,63.84,17.69,14.8,76.1
150.151,GSM2014-11,1120351,07/17/14 18:06:17.0,71.08,21.71,71.21,21.78,64.56,18.09,15.2,79.9
150.151,GSM2014-11,1120351,07/17/14 18:36:17.0,70.39,21.33,70.69,21.5,65.36,18.53,15.7,84.1
150.151,GSM2014-11,1120351,07/17/14 19:06:17.0,70.39,21.33,70.09,21.16,65.98,18.87,16,85.9
150.151,GSM2014-11,1120351,07/17/14 19:36:17.0,69.02,20.57,69.36,20.76,64.76,18.2,15.4,86.3
150.151,GSM2014-11,1120351,07/17/14 20:06:17.0,69.02,20.57,68.89,20.49,66.54,19.19,16.4,91.8
150.151,GSM2014-11,1120351,07/17/14 20:36:17.0,68.33,20.19,68.37,20.21,65.2,18.44,15.7,89.7
150.151,GSM2014-11,1120351,07/17/14 21:06:17.0,67.65,19.81,67.82,19.9,65.3,18.5,15.7,92.2
150.151,GSM2014-11,1120351,07/17/14 21:36:17.0,66.96,19.42,67.05,19.47,64.12,17.85,15.1,90.6
150.151,GSM2014-11,1120351,07/17/14 22:06:17.0,66.28,19.04,66.32,19.07,64.08,17.82,15.1,92.6
150.151,GSM2014-11,1120351,07/17/14 22:36:17.0,65.59,18.66,65.59,18.66,63.52,17.51,14.8,93
150.151,GSM2014-11,1120351,07/17/14 23:06:17.0,64.91,18.28,64.99,18.33,63.08,17.27,14.6,93.8
150.151,GSM2014-11,1120351,07/17/14 23:36:17.0,64.22,17.9,64.22,17.9,62.4,16.89,14.3,93.8
150.151,GSM2014-11,1120351,07/18/14 00:06:17.0,63.54,17.52,63.49,17.5,61.96,16.65,14.1,94.6
150.151,GSM2014-11,1120351,07/18/14 00:36:17.0,62.85,17.14,62.81,17.12,61.48,16.38,13.9,95.3
150.151,GSM2014-11,1120351,07/18/14 01:06:17.0,62.85,17.14,62.64,17.02,61.84,16.58,14.1,96.5
150.151,GSM2014-11,1120351,07/18/14 01:36:17.0,62.17,16.76,62.47,16.93,61.16,16.2,13.8,96.5
150.151,GSM2014-11,1120351,07/18/14 02:06:17.0,61.48,16.38,61.78,16.54,60.48,15.82,13.4,96.5
150.151,GSM2014-11,1120351,07/18/14 02:36:17.0,61.48,16.38,61.65,16.47,60.88,16.05,13.6,97.9
150.151,GSM2014-11,1120351,07/18/14 03:06:17.0,61.48,16.38,61.57,16.43,60.8,16,13.6,97.6
150.151,GSM2014-11,1120351,07/18/14 03:36:17.0,61.48,16.38,61.69,16.5,61.2,16.22,13.8,99
150.151,GSM2014-11,1120351,07/18/14 04:06:17.0,62.17,16.76,61.91,16.62,61.76,16.54,14.1,98.6
150.151,GSM2014-11,1120351,07/18/14 04:36:17.0,62.17,16.76,62.04,16.69,61.76,16.54,14.1,98.6
150.151,GSM2014-11,1120351,07/18/14 05:06:17.0,62.17,16.76,62.21,16.78,61.88,16.6,14.1,99
150.151,GSM2014-11,1120351,07/18/14 05:36:17.0,62.17,16.76,62.38,16.88,61.88,16.6,14.1,99
150.151,GSM2014-11,1120351,07/18/14 06:06:17.0,62.17,16.76,62.51,16.95,61.88,16.6,14.1,99
150.151,GSM2014-11,1120351,07/18/14 06:36:17.0,62.85,17.14,62.68,17.04,62.74,17.08,14.5,99.6
150.151,GSM2014-11,1120351,07/18/14 07:06:17.0,62.85,17.14,62.77,17.09,62.86,17.14,14.6,101
150.151,GSM2014-11,1120351,07/18/14 07:36:17.0,62.85,17.14,62.81,17.12,62.86,17.14,14.6,102.2
150.151,GSM2014-11,1120351,07/18/14 08:06:17.0,62.85,17.14,62.98,17.21,62.86,17.14,14.6,103.4
150.151,GSM2014-11,1120351,07/18/14 08:36:17.0,63.54,17.52,63.32,17.4,63.54,17.52,14.9,103.7
150.151,GSM2014-11,1120351,07/18/14 09:06:17.0,63.54,17.52,63.45,17.47,63.54,17.52,14.9,104
150.151,GSM2014-11,1120351,07/18/14 09:36:17.0,63.54,17.52,63.71,17.62,63.54,17.52,14.9,104
150.151,GSM2014-11,1120351,07/18/14 10:06:17.0,64.22,17.9,64.05,17.81,64.22,17.9,15.3,104
150.151,GSM2014-11,1120351,07/18/14 10:36:17.0,64.22,17.9,64.52,18.07,64.22,17.9,15.3,104
150.151,GSM2014-11,1120351,07/18/14 11:06:17.0,64.91,18.28,65.25,18.47,64.9,18.28,15.6,104
150.151,GSM2014-11,1120351,07/18/14 11:36:17.0,66.28,19.04,66.4,19.11,66.28,19.04,16.3,103.7
150.151,GSM2014-11,1120351,07/18/14 12:06:17.0,64.91,18.28,65.16,18.42,64.9,18.28,15.6,104
150.151,GSM2014-11,1120351,07/18/14 12:36:17.0,64.91,18.28,64.74,18.19,64.9,18.28,15.6,104
150.151,GSM2014-11,1120351,07/18/14 13:06:17.0,64.91,18.28,64.86,18.26,64.9,18.28,15.6,104
150.151,GSM2014-11,1120351,07/18/14 13:36:17.0,64.22,17.9,64.48,18.04,64.22,17.9,15.3,104
150.151,GSM2014-11,1120351,07/18/14 14:06:17.0,64.22,17.9,64.22,17.9,64.22,17.9,15.3,104
150.151,GSM2014-11,1120351,07/18/14 14:36:17.0,64.22,17.9,63.97,17.76,64.22,17.9,15.3,104
150.151,GSM2014-11,1120351,07/18/14 15:06:17.0,64.22,17.9,63.92,17.73,64.22,17.9,15.3,104
150.151,GSM2014-11,1120351,07/18/14 15:36:17.0,64.22,17.9,64.22,17.9,64.22,17.9,15.3,104
150.151,GSM2014-11,1120351,07/18/14 16:06:17.0,64.22,17.9,64.52,18.07,64.22,17.9,15.3,104
150.151,GSM2014-11,1120351,07/18/14 16:36:17.0,64.22,17.9,64.52,18.07,64.22,17.9,15.3,103.7
150.151,GSM2014-11,1120351,07/18/14 17:06:17.0,64.22,17.9,64.26,17.92,64.22,17.9,15.3,103.4
150.151,GSM2014-11,1120351,07/18/14 17:36:17.0,63.54,17.52,63.79,17.66,63.54,17.52,14.9,103.4
150.151,GSM2014-11,1120351,07/18/14 18:06:17.0,64.22,17.9,64.05,17.81,64.22,17.9,15.3,103.1
150.151,GSM2014-11,1120351,07/18/14 18:36:17.0,64.22,17.9,63.92,17.73,64.22,17.9,15.3,103.1
150.151,GSM2014-11,1120351,07/18/14 19:06:17.0,63.54,17.52,63.84,17.69,63.54,17.52,14.9,103.1
150.151,GSM2014-11,1120351,07/18/14 19:36:17.0,63.54,17.52,63.54,17.52,63.54,17.52,14.9,103.1
150.151,GSM2014-11,1120351,07/18/14 20:06:17.0,63.54,17.52,63.45,17.47,63.54,17.52,14.9,103.1
150.151,GSM2014-11,1120351,07/18/14 20:36:17.0,63.54,17.52,63.24,17.35,63.54,17.52,14.9,103.1
150.151,GSM2014-11,1120351,07/18/14 21:06:17.0,62.85,17.14,63.02,17.24,62.86,17.14,14.6,103.4
150.151,GSM2014-11,1120351,07/18/14 21:36:17.0,62.85,17.14,62.77,17.09,62.86,17.14,14.6,103.1
150.151,GSM2014-11,1120351,07/18/14 22:06:17.0,62.85,17.14,62.64,17.02,62.86,17.14,14.6,103.1
150.151,GSM2014-11,1120351,07/18/14 22:36:17.0,62.85,17.14,62.55,16.97,62.86,17.14,14.6,103.1
150.151,GSM2014-11,1120351,07/18/14 23:06:17.0,62.85,17.14,62.55,16.97,62.86,17.14,14.6,103.1
150.151,GSM2014-11,1120351,07/18/14 23:36:17.0,62.85,17.14,62.55,16.97,62.86,17.14,14.6,103.1
150.151,GSM2014-11,1120351,07/19/14 00:06:17.0,62.17,16.76,62.51,16.95,62.16,16.76,14.3,102.8
150.151,GSM2014-11,1120351,07/19/14 00:36:17.0,62.85,17.14,62.59,17,62.86,17.14,14.6,103.1
150.151,GSM2014-11,1120351,07/19/14 01:06:17.0,62.85,17.14,62.64,17.02,62.86,17.14,14.6,103.4
150.151,GSM2014-11,1120351,07/19/14 01:36:17.0,62.85,17.14,62.64,17.02,62.86,17.14,14.6,103.4
150.151,GSM2014-11,1120351,07/19/14 02:06:17.0,62.85,17.14,62.68,17.04,62.86,17.14,14.6,103.4
150.151,GSM2014-11,1120351,07/19/14 02:36:17.0,62.85,17.14,62.72,17.07,62.86,17.14,14.6,103.7
150.151,GSM2014-11,1120351,07/19/14 03:06:17.0,62.85,17.14,62.72,17.07,62.86,17.14,14.6,103.7
150.151,GSM2014-11,1120351,07/19/14 03:36:17.0,62.85,17.14,62.77,17.09,62.86,17.14,14.6,103.7
150.151,GSM2014-11,1120351,07/19/14 04:06:17.0,62.85,17.14,62.85,17.14,62.86,17.14,14.6,103.7
150.151,GSM2014-11,1120351,07/19/14 04:36:17.0,62.85,17.14,62.89,17.16,62.86,17.14,14.6,103.7
150.151,GSM2014-11,1120351,07/19/14 05:06:17.0,62.85,17.14,62.94,17.19,62.86,17.14,14.6,104
150.151,GSM2014-11,1120351,07/19/14 05:36:17.0,62.85,17.14,62.98,17.21,62.86,17.14,14.6,104
150.151,GSM2014-11,1120351,07/19/14 06:06:17.0,62.85,17.14,62.98,17.21,62.86,17.14,14.6,104
150.151,GSM2014-11,1120351,07/19/14 06:36:17.0,62.85,17.14,63.07,17.26,62.86,17.14,14.6,104
150.151,GSM2014-11,1120351,07/19/14 07:06:17.0,62.85,17.14,63.11,17.28,62.86,17.14,14.6,104
150.151,GSM2014-11,1120351,07/19/14 07:36:17.0,62.85,17.14,63.15,17.31,62.86,17.14,14.6,104
150.151,GSM2014-11,1120351,07/19/14 08:06:17.0,62.85,17.14,63.19,17.33,62.86,17.14,14.6,104
150.151,GSM2014-11,1120351,07/19/14 08:36:17.0,63.54,17.52,63.28,17.38,63.54,17.52,14.9,104
150.151,GSM2014-11,1120351,07/19/14 09:06:17.0,63.54,17.52,63.41,17.45,63.54,17.52,14.9,104
150.151,GSM2014-11,1120351,07/19/14 09:36:17.0,63.54,17.52,63.32,17.4,63.54,17.52,14.9,104
150.151,GSM2014-11,1120351,07/19/14 10:06:17.0,62.85,17.14,63.11,17.28,62.86,17.14,14.6,104
150.151,GSM2014-11,1120351,07/19/14 10:36:17.0,63.54,17.52,63.41,17.45,63.54,17.52,14.9,104
150.151,GSM2014-11,1120351,07/19/14 11:06:17.0,63.54,17.52,63.45,17.47,63.54,17.52,14.9,104
150.151,GSM2014-11,1120351,07/19/14 11:36:17.0,63.54,17.52,63.54,17.52,63.54,17.52,14.9,104
150.151,GSM2014-11,1120351,07/19/14 12:06:17.0,63.54,17.52,63.58,17.54,63.54,17.52,14.9,104
150.151,GSM2014-11,1120351,07/19/14 12:36:17.0,63.54,17.52,63.79,17.66,63.54,17.52,14.9,104
150.151,GSM2014-11,1120351,07/19/14 13:06:17.0,64.22,17.9,64.01,17.78,64.22,17.9,15.3,104
150.151,GSM2014-11,1120351,07/19/14 13:36:17.0,64.22,17.9,64.44,18.02,64.22,17.9,15.3,104
150.151,GSM2014-11,1120351,07/19/14 14:06:17.0,64.22,17.9,64.48,18.04,64.22,17.9,15.3,104
150.151,GSM2014-11,1120351,07/19/14 14:36:17.0,64.22,17.9,64.22,17.9,64.22,17.9,15.3,104
150.151,GSM2014-11,1120351,07/19/14 15:06:17.0,64.22,17.9,64.22,17.9,64.22,17.9,15.3,104
150.151,GSM2014-11,1120351,07/19/14 15:36:17.0,64.22,17.9,64.22,17.9,64.22,17.9,15.3,104
150.151,GSM2014-11,1120351,07/19/14 16:06:17.0,64.22,17.9,64.26,17.92,64.22,17.9,15.3,104
150.151,GSM2014-11,1120351,07/19/14 16:36:17.0,64.22,17.9,64.56,18.09,64.22,17.9,15.3,104
150.151,GSM2014-11,1120351,07/19/14 17:06:17.0,64.22,17.9,64.52,18.07,64.22,17.9,15.3,104
150.151,GSM2014-11,1120351,07/19/14 17:36:17.0,64.22,17.9,64.44,18.02,64.22,17.9,15.3,104
150.151,GSM2014-11,1120351,07/19/14 18:06:17.0,64.22,17.9,64.56,18.09,64.22,17.9,15.3,104
150.151,GSM2014-11,1120351,07/19/14 18:36:17.0,64.91,18.28,64.65,18.14,64.9,18.28,15.6,104
150.151,GSM2014-11,1120351,07/19/14 19:06:17.0,64.22,17.9,64.52,18.07,64.22,17.9,15.3,104
150.151,GSM2014-11,1120351,07/19/14 19:36:17.0,64.22,17.9,64.35,17.97,64.22,17.9,15.3,104
150.151,GSM2014-11,1120351,07/19/14 20:06:17.0,64.22,17.9,64.09,17.83,64.22,17.9,15.3,104
150.151,GSM2014-11,1120351,07/19/14 20:36:17.0,63.54,17.52,63.84,17.69,63.54,17.52,14.9,104
150.151,GSM2014-11,1120351,07/19/14 21:06:17.0,63.54,17.52,63.67,17.59,63.54,17.52,14.9,104
150.151,GSM2014-11,1120351,07/19/14 21:36:17.0,63.54,17.52,63.49,17.5,63.54,17.52,14.9,104
150.151,GSM2014-11,1120351,07/19/14 22:06:17.0,63.54,17.52,63.41,17.45,63.54,17.52,14.9,104
150.151,GSM2014-11,1120351,07/19/14 22:36:17.0,63.54,17.52,63.41,17.45,63.54,17.52,14.9,104
150.151,GSM2014-11,1120351,07/19/14 23:06:17.0,63.54,17.52,63.41,17.45,63.54,17.52,14.9,104
150.151,GSM2014-11,1120351,07/19/14 23:36:17.0,63.54,17.52,63.37,17.43,63.54,17.52,14.9,104
150.151,GSM2014-11,1120351,07/20/14 00:06:17.0,63.54,17.52,63.28,17.38,63.54,17.52,14.9,104
150.151,GSM2014-11,1120351,07/20/14 00:36:17.0,63.54,17.52,63.32,17.4,63.54,17.52,14.9,104
150.151,GSM2014-11,1120351,07/20/14 01:06:17.0,63.54,17.52,63.28,17.38,63.54,17.52,14.9,104
150.151,GSM2014-11,1120351,07/20/14 01:36:17.0,63.54,17.52,63.24,17.35,63.54,17.52,14.9,104
150.151,GSM2014-11,1120351,07/20/14 02:06:17.0,63.54,17.52,63.24,17.35,63.54,17.52,14.9,104
150.151,GSM2014-11,1120351,07/20/14 02:36:17.0,63.54,17.52,63.24,17.35,63.54,17.52,14.9,104
150.151,GSM2014-11,1120351,07/20/14 03:06:17.0,63.54,17.52,63.28,17.38,63.54,17.52,14.9,104
150.151,GSM2014-11,1120351,07/20/14 03:36:17.0,63.54,17.52,63.24,17.35,63.54,17.52,14.9,104
150.151,GSM2014-11,1120351,07/20/14 04:06:17.0,62.85,17.14,63.19,17.33,62.86,17.14,14.6,104
150.151,GSM2014-11,1120351,07/20/14 04:36:17.0,63.54,17.52,63.24,17.35,63.54,17.52,14.9,104
150.151,GSM2014-11,1120351,07/20/14 05:06:17.0,62.85,17.14,63.19,17.33,62.86,17.14,14.6,104
150.151,GSM2014-11,1120351,07/20/14 05:36:17.0,63.54,17.52,63.28,17.38,63.54,17.52,14.9,104
150.151,GSM2014-11,1120351,07/20/14 06:06:17.0,63.54,17.52,63.32,17.4,63.54,17.52,14.9,104
150.151,GSM2014-11,1120351,07/20/14 06:36:17.0,63.54,17.52,63.37,17.43,63.54,17.52,14.9,104
150.151,GSM2014-11,1120351,07/20/14 07:06:17.0,63.54,17.52,63.37,17.43,63.54,17.52,14.9,104
150.151,GSM2014-11,1120351,07/20/14 07:36:17.0,63.54,17.52,63.28,17.38,63.54,17.52,14.9,104
150.151,GSM2014-11,1120351,07/20/14 08:06:17.0,63.54,17.52,63.62,17.57,63.54,17.52,14.9,104
150.151,GSM2014-11,1120351,07/20/14 08:36:17.0,63.54,17.52,63.67,17.59,63.54,17.52,14.9,104
150.151,GSM2014-11,1120351,07/20/14 09:06:17.0,63.54,17.52,63.71,17.62,63.54,17.52,14.9,104
150.151,GSM2014-11,1120351,07/20/14 09:36:17.0,64.22,17.9,63.92,17.73,64.22,17.9,15.3,104
150.151,GSM2014-11,1120351,07/20/14 10:06:17.0,64.91,18.28,64.95,18.31,64.9,18.28,15.6,104
150.151,GSM2014-11,1120351,07/20/14 10:36:17.0,66.28,19.04,65.98,18.88,66.28,19.04,16.3,104
150.151,GSM2014-11,1120351,07/20/14 11:06:17.0,66.96,19.42,67.22,19.57,66.96,19.42,16.7,104
150.151,GSM2014-11,1120351,07/20/14 11:36:17.0,68.33,20.19,68.46,20.26,68.34,20.19,17.5,104
150.151,GSM2014-11,1120351,07/20/14 12:06:17.0,69.71,20.95,69.83,21.02,69.7,20.95,18.3,104
150.151,GSM2014-11,1120351,07/20/14 12:36:17.0,69.71,20.95,69.66,20.92,69.7,20.95,18.3,104
